"order_channel","order_number","order_date","order_time_local","day_of_week","hour_of_day","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","store_type","order_type","scheduled_or_asap_order","fulfillment_type","cash_order","customer_type","gh_plus_customer","order_subtotal_before_adjustments","order_subtotal_adjustments","order_subtotal","order_self_delivery_charge","order_merchant_fees","order_sales_tax","order_tip","order_total","order_commission","order_delivery_commission","order_gh_plus_commission","order_processing_fee","order_withheld_sales_tax","order_merchant_funded_promotion_and_loyalty","order_merchant_total","order_time_to_expected_ready_time_minutes","order_time_to_actually_ready_time_minutes","order_time_to_driver_arrived_time_minutes","order_time_to_driver_departed_time_minutes","order_time_to_dropoff_start_time_minutes","ghd_driver_wait_time","order_on_time","overall_rating_value","review_text"
"Marketplace","889923030613050","2023-07-05","12:21:46 PM","Wednesday","12 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","12.74","0.00","12.74","0.00","0.00","1.27","0.00","14.01","-1.59","-1.27","0.00","-0.73","-1.27","0.00","9.15","15","1","19","22","43","4","Early",,
"Marketplace","700523252829382","2023-07-27","01:35:36 PM","Thursday","1 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","57.91","0.00","57.91","0.00","0.00","5.79","0.00","63.70","-7.24","-5.79","0.00","-2.24","-5.79","0.00","42.64","15","2","19","19","30","0","Early",,
"Marketplace","506923181017097","2023-07-19","08:25:29 PM","Wednesday","8 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","New","GH+","17.25","0.00","17.25","0.00","0.00","1.73","0.00","18.98","-2.16","-1.73","0.00","-0.88","-1.73","0.00","12.48","15","10","11","11","24","0","On-time",,
"Marketplace","711621333407480","2023-01-15","06:30:20 PM","Sunday","6 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","21.98","0.00","21.98","0.00","0.00","2.20","0.00","24.18","-2.75","-2.20","0.00","-1.04","-2.20","0.00","15.99","15","8","21","21","32","0","Early",,
"Marketplace","225021462640246","2023-01-28","07:23:12 PM","Saturday","7 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","29.80","0.00","29.80","0.00","0.00","2.98","0.00","32.78","-3.73","-2.98","0.00","-1.30","-2.98","0.00","21.79","15","4","14","15","27","0","Early",,
"Marketplace","049521391066316","2023-01-22","04:43:03 PM","Sunday","4 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","31.98","0.00","31.98","0.00","0.00","3.20","0.00","35.18","-4.00","-3.20","0.00","-1.37","-3.20","0.00","23.41","15",,"13","19","27","4","On-time",,
"Marketplace","160321468285451","2023-01-29","03:03:47 PM","Sunday","3 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","12.98","0.00","12.98","0.00","0.00","1.30","0.00","14.28","-1.62","-1.30","0.00","-0.74","-1.30","0.00","9.32","15",,"9","11","16","0","On-time",,
"Marketplace","750921279023626","2023-01-10","03:07:03 PM","Tuesday","3 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Pick-Up","No","Loyal","GH+","18.49","0.00","18.49","0.00","0.00","1.85","0.00","20.34","-2.31","0.00","0.00","-0.92","-1.85","0.00","15.26","15","132",,,,,"Late",,
"Marketplace","202923720786852","2023-09-12","02:06:39 PM","Tuesday","2 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","8.99","0.00","8.99","0.00","0.00","0.90","0.00","9.89","-1.12","-0.90","0.00","-0.60","-0.90","0.00","6.37","15","28","30","32","48","2","Late","5","I love el faro 2 the food is delicious  and always hot on delivery.  I love there rice it is awesome,  I always  order extra rice.  You guys Rock."
"Marketplace","068023822376102","2023-09-22","05:23:46 PM","Friday","5 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","18.71","0.00","18.71","0.00","0.00","1.87","0.00","20.58","-2.34","-1.87","0.00","-0.93","-1.87","0.00","13.57","15","9","12","13","18","0","Early",,
"Marketplace","806723832314448","2023-09-22","07:17:55 PM","Friday","7 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","40.55","0.00","40.55","0.00","0.00","4.06","0.00","44.61","-5.07","-4.06","0.00","-1.66","-4.06","0.00","29.76","15",,"16","18","43","2","On-time","5",
"Marketplace","060623748091605","2023-09-14","06:40:27 PM","Thursday","6 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","23.45","0.00","23.45","0.00","0.00","2.35","0.00","25.80","-2.93","-2.35","0.00","-1.09","-2.35","0.00","17.08","15",,"14","25","37","10","Late",,
"Marketplace","667023622084302","2023-09-02","04:46:52 PM","Saturday","4 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","18.24","0.00","18.24","0.00","0.00","1.82","0.00","20.06","-2.28","-1.82","0.00","-0.91","-1.82","0.00","13.23","15","2","12","13","19","0","Early",,
"Marketplace","354923849133570","2023-09-24","12:28:35 PM","Sunday","12 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","17.49","0.00","17.49","0.00","0.00","1.75","0.00","19.24","-2.19","-1.75","0.00","-0.89","-1.75","0.00","12.66","15","6","31","31","39","0","Early",,
"Marketplace","844423705835562","2023-09-10","04:43:30 PM","Sunday","4 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","13.74","0.00","13.74","0.00","0.00","1.37","0.00","15.11","-1.72","-1.37","0.00","-0.76","-1.37","0.00","9.89","15",,"12","14","26","0","On-time",,
"Marketplace","487521541075820","2023-02-05","07:59:00 PM","Sunday","7 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","New","GH+","15.96","0.00","15.96","0.00","0.00","1.60","0.00","17.56","-2.00","-1.60","0.00","-0.84","-1.60","0.00","11.52","15","38","44","44","61","0","Late",,
"Marketplace","394621502628752","2023-02-01","06:15:06 PM","Wednesday","6 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","23.94","0.00","23.94","0.00","0.00","2.39","0.00","26.33","-2.99","-2.39","0.00","-1.10","-2.39","0.00","17.46","15","14","25","26","34","1","On-time",,
"Marketplace","824923985401078","2023-10-08","06:11:15 PM","Sunday","6 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","31.68","0.00","31.68","0.00","0.00","3.17","0.00","34.85","-3.96","-3.17","0.00","-1.36","-3.17","0.00","23.19","15",,"12","15","29","0","On-time",,
"Marketplace","132023965282076","2023-10-06","06:44:20 PM","Friday","6 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","29.96","0.00","29.96","0.00","0.00","3.00","0.00","32.96","-3.75","-3.00","0.00","-1.31","-3.00","0.00","21.90","15",,"12","13","27","0","On-time",,
"Marketplace","764922411014972","2023-05-04","03:44:42 PM","Thursday","3 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","8.74","0.00","8.74","0.00","0.00","0.87","0.00","9.61","-1.09","-0.87","0.00","-0.59","-0.87","0.00","6.19","15",,"11","12","22","0","On-time",,
"Marketplace","193122607880954","2023-05-23","04:45:26 PM","Tuesday","4 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","29.31","0.00","29.31","0.00","0.00","2.93","0.00","32.24","-3.66","-2.93","0.00","-1.28","-2.93","0.00","21.44","15",,"16","16","35","0","On-time",,
"Marketplace","384522442254088","2023-05-06","08:45:01 PM","Saturday","8 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","12.74","0.00","12.74","0.00","0.00","1.27","0.00","14.01","-1.59","-1.27","0.00","-0.73","-1.27","0.00","9.15","16",,"3","6","10","0","On-time",,
"Marketplace","016022579552937","2023-05-20","03:07:28 PM","Saturday","3 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","14.23","0.00","14.23","0.00","0.00","1.42","0.00","15.65","-1.78","-1.42","0.00","-0.78","-1.42","0.00","10.25","15",,"21","21","44","0","On-time",,
"Marketplace","160222508927446","2023-05-13","01:43:14 PM","Saturday","1 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","New","GH+","45.98","0.00","45.98","0.00","0.00","4.60","0.00","50.58","-5.75","-4.60","0.00","-1.84","-4.60","0.00","33.79","15",,"11","13","36","0","On-time",,
"Marketplace","267022638439449","2023-05-26","05:34:00 PM","Friday","5 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","37.48","0.00","37.48","0.00","0.00","3.75","0.00","41.23","-4.69","-3.75","0.00","-1.56","-3.75","0.00","27.48","15",,"10","10","46","0","On-time",,
"Marketplace","485522426887218","2023-05-05","10:47:50 AM","Friday","10 AM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","53.93","0.00","53.93","0.00","0.00","5.39","0.00","59.32","-6.74","-5.39","0.00","-2.11","-5.39","0.00","39.69","15","19","23","31","56","8","On-time",,
"Marketplace","521122648888598","2023-05-27","05:28:53 PM","Saturday","5 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","9.99","0.00","9.99","0.00","0.00","1.00","0.00","10.99","-1.25","-1.00","0.00","-0.64","-1.00","0.00","7.10","15","7","15","15","22","0","Early","5","Food is consistently good"
"Marketplace","651524330824707","2023-11-12","03:06:34 PM","Sunday","3 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","19.95","0.00","19.95","0.00","0.00","2.00","0.00","21.95","-2.49","-2.00","0.00","-0.97","-2.00","0.00","14.49","15","7","29","31","48","2","Early",,
"Marketplace","209724235966489","2023-11-02","03:50:25 PM","Thursday","3 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","37.93","0.00","37.93","0.00","0.00","3.79","0.00","41.72","-4.74","-3.79","0.00","-1.57","-3.79","0.00","27.83","15",,"9","11","48","0","On-time",,
"Marketplace","605724249958318","2023-11-03","05:31:08 PM","Friday","5 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Pick-Up","No","Returning","non GH+","17.98","0.00","17.98","0.00","0.00","1.80","3.00","22.78","-2.25","0.00","0.00","-0.99","-1.80","0.00","17.74","15","10",,,,,"On-time",,
"Marketplace","761824261692314","2023-11-04","07:15:54 PM","Saturday","7 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Pick-Up","No","Returning","GH+","8.00","0.00","8.00","0.00","0.00","0.80","0.00","8.80","-1.00","0.00","0.00","-0.57","-0.80","0.00","6.43","15","7",,,,,"Early",,
"Marketplace","752122705382149","2023-06-02","05:21:22 PM","Friday","5 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Pick-Up","No","New","non GH+","45.96","0.00","45.96","0.00","0.00","4.60","5.06","55.62","-5.75","0.00","0.00","-2.00","-4.60","0.00","43.27","25","11",,,,,"Early",,
"Marketplace","971822851678473","2023-06-17","04:48:38 PM","Saturday","4 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","25.47","0.00","25.47","0.00","0.00","2.55","0.00","28.02","-3.18","-2.55","0.00","-1.15","-2.55","0.00","18.59","15",,"13","15","33","0","On-time",,
"Marketplace","493622708730500","2023-06-02","04:06:49 PM","Friday","4 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","41.96","0.00","41.96","0.00","0.00","4.20","0.00","46.16","-5.25","-4.20","0.00","-1.71","-4.20","0.00","30.80","15",,"6","11","29","0","On-time",,
"Marketplace","890322693637967","2023-06-01","02:09:39 PM","Thursday","2 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","19.72","0.00","19.72","0.00","0.00","1.97","0.00","21.69","-2.47","-1.97","0.00","-0.96","-1.97","0.00","14.32","15",,"6","7","27","0","On-time",,
"Marketplace","041822794004212","2023-06-11","12:23:37 PM","Sunday","12 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","24.49","0.00","24.49","0.00","0.00","2.45","0.00","26.94","-3.06","-2.45","0.00","-1.12","-2.45","0.00","17.86","15",,"14","16","30","1","On-time",,
"Marketplace","440322849928562","2023-06-16","06:15:00 PM","Friday","6 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","Scheduled","Pick-Up","No","Returning","non GH+","44.77","0.00","44.77","0.00","0.00","4.48","5.00","54.25","-5.60","0.00","0.00","-1.95","-4.48","0.00","42.22",,,,,,,"On-time",,
"Marketplace","824021397086078","2023-01-21","08:09:23 PM","Saturday","8 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","27.22","0.00","27.22","0.00","0.00","2.72","0.00","29.94","-3.40","-2.72","0.00","-1.21","-2.72","0.00","19.89","15","7","10","10","49","0","Early",,
"Marketplace","349021770316280","2023-02-28","07:22:09 PM","Tuesday","7 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","20.72","0.00","20.72","0.00","0.00","2.07","0.00","22.79","-2.59","-2.07","0.00","-1.00","-2.07","0.00","15.06","12",,"8","9","20","0","On-time",,
"Marketplace","713123254150257","2023-07-27","05:37:56 PM","Thursday","5 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","46.41","0.00","46.41","0.00","0.00","4.64","0.00","51.05","-5.80","-4.64","0.00","-1.86","-4.64","0.00","34.11","15",,"10","21","28","6","Late",,
"Marketplace","289223067847620","2023-07-08","11:58:28 AM","Saturday","11 AM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","21.23","0.00","21.23","0.00","0.00","2.12","0.00","23.35","-2.65","-2.12","0.00","-1.01","-2.12","0.00","15.45","15","2","6","9","20","0","Early",,
"Marketplace","311424526998802","2023-12-01","04:03:37 PM","Friday","4 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","50.46","0.00","50.46","0.00","0.00","5.05","0.00","55.51","-6.31","-5.05","0.00","-1.99","-5.05","0.00","37.11",,,,,,,"Unable to Determine",,
"Marketplace","933524050036465","2023-10-15","12:40:51 PM","Sunday","12 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","12.74","0.00","12.74","0.00","0.00","1.27","0.00","14.01","-1.59","-1.27","0.00","-0.73","-1.27","0.00","9.15","15","3","14","17","23","2","Early","5",
"Marketplace","869724206009801","2023-10-29","08:31:22 PM","Sunday","8 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","21.99","0.00","21.99","0.00","0.00","2.20","0.00","24.19","-2.75","-2.20","0.00","-1.04","-2.20","0.00","16.00","15","7","12","13","23","0","Early",,
"Marketplace","335924197172457","2023-10-28","07:46:06 PM","Saturday","7 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","32.71","0.00","32.71","0.00","0.00","3.27","0.00","35.98","-4.09","-3.27","0.00","-1.40","-3.27","0.00","23.95","15",,"17","17","45","0","On-time",,
"Marketplace","411323916878625","2023-10-01","01:13:16 PM","Sunday","1 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","12.24","-12.24","0.00","0.00","0.00","0.00","0.00","0.00","-1.53","-1.22","0.00","-0.71","0.00","0.00","-3.46","15","4","9","11","28","0","Early",,
"Marketplace","825124086194706","2023-10-17","07:11:51 PM","Tuesday","7 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","12.24","0.00","12.24","0.00","0.00","1.22","0.00","13.46","-1.53","-1.22","0.00","-0.71","-1.22","0.00","8.78","15",,"8","9","15","0","On-time",,
"Marketplace","698924118450625","2023-10-21","04:06:11 PM","Saturday","4 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Loyal","non GH+","43.16","0.00","43.16","0.00","0.00","4.32","0.00","47.48","-5.40","-4.32","0.00","-1.75","-4.32","0.00","31.69","15",,"15","16","46","1","On-time",,
"Marketplace","301724043752504","2023-10-14","03:53:12 PM","Saturday","3 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","54.94","0.00","54.94","0.00","0.00","5.49","0.00","60.43","-6.87","-5.49","0.00","-2.14","-5.49","0.00","40.44","15","16","17","17","35","0","On-time",,
"Marketplace","401924040793626","2023-10-14","04:58:13 PM","Saturday","4 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","23.16","0.00","23.16","0.00","0.00","2.32","0.00","25.48","-2.90","-2.32","0.00","-1.08","-2.32","0.00","16.86","15","4","9","11","19","0","Early",,
"Marketplace","652624162066281","2023-10-26","05:37:58 PM","Thursday","5 PM","America/Chicago","2033698",,"El Faro 2","3422 S Harlem Ave  ","Riverside","IL","60546",,"Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","24.74","0.00","24.74","0.00","0.00","2.47","0.00","27.21","-3.09","-2.47","0.00","-1.13","-2.47","0.00","18.05","15","11","12","14","21","0","On-time",,
